   Time             V3N               V2N               V1N               V23               V12               V31             
 5.780000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.781000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.782000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.783000000E-002  1.421085472E-014  0.000000000E+000 -7.105427358E-015 -1.421085472E-014 -7.105427358E-015  2.131628207E-014 
 5.784000000E-002 -7.105427358E-015  7.105427358E-015  7.105427358E-015  1.421085472E-014  0.000000000E+000 -1.421085472E-014 
 5.785000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.786000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.787000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.788000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.789000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 5.790000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 5.791000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.792000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.793000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.794000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 5.795000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 5.796000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.797000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -2.842170943E-014 -9.999989333E+001 
 5.798000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.799000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -2.131628207E-014 -9.999989333E+001 
 5.800000000E-002  0.000000000E+000  0.000000000E+000  7.105427358E-015  0.000000000E+000  7.105427358E-015 -7.105427358E-015 
 5.801000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989334E+001 -2.131628207E-014 -9.999989334E+001 
 5.802000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.803000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.804000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.805000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 5.806000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 5.807000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 5.808000000E-002 -7.105427358E-015 -7.105427358E-015 -1.421085472E-014  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.809000000E-002 -7.105427358E-015 -7.105427358E-015 -1.421085472E-014  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.810000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989334E+001 -9.999989334E+001  7.105427358E-015 
 5.811000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 5.812000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 5.813000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.814000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001  0.000000000E+000 -9.999989333E+001 
 5.815000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -2.131628207E-014 -9.999989333E+001 
 5.816000000E-002  0.000000000E+000  0.000000000E+000  7.105427358E-015  0.000000000E+000  7.105427358E-015 -7.105427358E-015 
 5.817000000E-002  7.105427358E-015  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000  7.105427358E-015 
 5.818000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989334E+001 -2.842170943E-014 -9.999989334E+001 
 5.819000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.820000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -2.131628207E-014 -9.999989333E+001 
 5.821000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 5.822000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 5.823000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 5.824000000E-002 -7.105427358E-015  7.105427358E-015 -1.421085472E-014  1.421085472E-014 -2.131628207E-014  7.105427358E-015 
 5.825000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.826000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.827000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 5.828000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 5.829000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 5.830000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001  0.000000000E+000 -9.999989333E+001 
 5.831000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -2.131628207E-014 -9.999989333E+001 
 5.832000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.833000000E-002  1.421085472E-014  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000  1.421085472E-014 
 5.834000000E-002  0.000000000E+000 -7.105427358E-015  7.105427358E-015 -7.105427358E-015  1.421085472E-014 -7.105427358E-015 
 5.835000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989334E+001 -1.421085472E-014 -9.999989334E+001 
 5.836000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.837000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001  0.000000000E+000 -9.999989333E+001 
 5.838000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 5.839000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 5.840000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 5.841000000E-002 -7.105427358E-015  0.000000000E+000 -1.421085472E-014  7.105427358E-015 -1.421085472E-014  7.105427358E-015 
 5.842000000E-002 -7.105427358E-015 -7.105427358E-015 -7.105427358E-015  0.000000000E+000  0.000000000E+000  0.000000000E+000 
 5.843000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989334E+001 -9.999989334E+001  7.105427358E-015 
 5.844000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 5.845000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 5.846000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 5.847000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.848000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -2.131628207E-014 -9.999989333E+001 
 5.849000000E-002  0.000000000E+000  0.000000000E+000 -2.131628207E-014  0.000000000E+000 -2.131628207E-014  2.131628207E-014 
 5.850000000E-002  7.105427358E-015  0.000000000E+000  7.105427358E-015 -7.105427358E-015  7.105427358E-015  0.000000000E+000 
 5.851000000E-002  2.131628207E-014 -7.105427358E-015  7.105427358E-015 -2.842170943E-014  1.421085472E-014  1.421085472E-014 
 5.852000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.853000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.854000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 5.855000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 5.856000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 5.857000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 5.858000000E-002  0.000000000E+000  7.105427358E-015 -7.105427358E-015  7.105427358E-015 -1.421085472E-014  7.105427358E-015 
 5.859000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.860000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 5.861000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 5.862000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 5.863000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001  7.105427358E-015 -9.999989333E+001 
 5.864000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.865000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.866000000E-002  0.000000000E+000 -7.105427358E-015 -7.105427358E-015 -7.105427358E-015  0.000000000E+000  7.105427358E-015 
 5.867000000E-002  7.105427358E-015  0.000000000E+000  1.421085472E-014 -7.105427358E-015  1.421085472E-014 -7.105427358E-015 
 5.868000000E-002  7.105427358E-015 -7.105427358E-015  7.105427358E-015 -1.421085472E-014  1.421085472E-014  0.000000000E+000 
 5.869000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001  0.000000000E+000 -9.999989333E+001 
 5.870000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -2.842170943E-014 -9.999989333E+001 
 5.871000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 5.872000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 5.873000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 5.874000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 5.875000000E-002  0.000000000E+000  7.105427358E-015 -7.105427358E-015  7.105427358E-015 -1.421085472E-014  7.105427358E-015 
 5.876000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989334E+001 -9.999989334E+001  7.105427358E-015 
 5.877000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 5.878000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  2.131628207E-014 
 5.879000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 5.880000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001  0.000000000E+000 -9.999989333E+001 
 5.881000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.882000000E-002  2.131628207E-014  1.421085472E-014  1.421085472E-014 -7.105427358E-015  0.000000000E+000  7.105427358E-015 
 5.883000000E-002  0.000000000E+000  0.000000000E+000  0.000000000E+000  0.000000000E+000  0.000000000E+000  0.000000000E+000 
 5.884000000E-002  7.105427358E-015  1.421085472E-014  1.421085472E-014  7.105427358E-015  0.000000000E+000 -7.105427358E-015 
 5.885000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989334E+001 -1.421085472E-014 -9.999989334E+001 
 5.886000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.887000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  2.131628207E-014 
 5.888000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 5.889000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  2.131628207E-014 
 5.890000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  2.131628207E-014 
 5.891000000E-002  7.105427358E-015  1.421085472E-014  0.000000000E+000  7.105427358E-015 -1.421085472E-014  7.105427358E-015 
 5.892000000E-002  0.000000000E+000  7.105427358E-015 -7.105427358E-015  7.105427358E-015 -1.421085472E-014  7.105427358E-015 
 5.893000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989334E+001 -9.999989334E+001  7.105427358E-015 
 5.894000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 5.895000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  2.131628207E-014 
 5.896000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 5.897000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -2.131628207E-014 -9.999989333E+001 
 5.898000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.899000000E-002 -7.105427358E-015 -7.105427358E-015 -7.105427358E-015  0.000000000E+000  0.000000000E+000  0.000000000E+000 
 5.900000000E-002  1.421085472E-014  7.105427358E-015  7.105427358E-015 -7.105427358E-015  0.000000000E+000  7.105427358E-015 
 5.901000000E-002  7.105427358E-015  7.105427358E-015  0.000000000E+000  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.902000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989334E+001 -7.105427358E-015 -9.999989334E+001 
 5.903000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.904000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 5.905000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 5.906000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  2.131628207E-014 
 5.907000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 5.908000000E-002  0.000000000E+000  7.105427358E-015 -7.105427358E-015  7.105427358E-015 -1.421085472E-014  7.105427358E-015 
 5.909000000E-002  0.000000000E+000  7.105427358E-015  0.000000000E+000  7.105427358E-015 -7.105427358E-015  0.000000000E+000 
 5.910000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 5.911000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 5.912000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  2.131628207E-014 
 5.913000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 5.914000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.915000000E-002  1.421085472E-014  1.421085472E-014 -7.105427358E-015  0.000000000E+000 -2.131628207E-014  2.131628207E-014 
 5.916000000E-002  7.105427358E-015 -7.105427358E-015  0.000000000E+000 -1.421085472E-014  7.105427358E-015  7.105427358E-015 
 5.917000000E-002  0.000000000E+000  0.000000000E+000  0.000000000E+000  0.000000000E+000  0.000000000E+000  0.000000000E+000 
 5.918000000E-002  7.105427358E-015  0.000000000E+000  7.105427358E-015 -7.105427358E-015  7.105427358E-015  0.000000000E+000 
 5.919000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989334E+001 -1.421085472E-014 -9.999989334E+001 
 5.920000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  2.842170943E-014 
 5.921000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 5.922000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  2.131628207E-014 
 5.923000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 5.924000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  2.131628207E-014 
 5.925000000E-002 -7.105427358E-015  0.000000000E+000 -1.421085472E-014  7.105427358E-015 -1.421085472E-014  7.105427358E-015 
 5.926000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989334E+001 -9.999989334E+001  7.105427358E-015 
 5.927000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 5.928000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  2.131628207E-014 
